x,y
5.670000,1644.495810
5.700000,1703.544186
5.730000,1764.663908
5.760000,1827.926375
5.790000,1893.405411
5.820000,1961.177352
5.850000,2031.321126
5.880000,2103.918341
5.910000,2179.053378
5.940000,2256.813481
5.970000,2337.288854
6.000000,2420.572761
6.030000,2506.761627
6.060000,2595.955147
6.090000,2688.256394
6.120000,2783.771930
6.150000,2882.611929
6.180000,2984.890290
6.210000,3090.724770
6.240000,3200.237108
6.270000,3313.553159
6.300000,3430.803034
6.330000,3552.121239
6.360000,3677.646827
6.390000,3807.523544
6.420000,3941.899993
6.450000,4080.929789
6.480000,4224.771732
6.510000,4373.589979
6.540000,4527.554220
6.570000,4686.839869
6.600000,4851.628249
6.630000,5022.106791
6.660000,5198.469241
6.690000,5380.915867
6.720000,5569.653677
6.750000,5764.896647
6.780000,5966.865949
6.810000,6175.790195
6.840000,6391.905682
6.870000,6615.456647
6.900000,6846.695538
6.930000,7085.883279
6.960000,7333.289558
6.990000,7589.193119
7.020000,7853.882057
7.050000,8127.654137
7.080000,8410.817111
7.110000,8703.689053
7.140000,9006.598698
7.170000,9319.885802
7.200000,9643.901504
7.230000,9979.008705
7.260000,10325.582460
7.290000,10684.010383
7.320000,11054.693059
7.350000,11438.044480
7.380000,11834.492487
7.410000,12244.479230
7.440000,12668.461645
7.470000,13106.911941
7.500000,13560.318108
7.530000,14029.184442
7.560000,14514.032081
7.590000,15015.399569
7.620000,15533.843429
7.650000,16069.938759
7.680000,16624.279848
7.710000,17197.480811
7.740000,17790.176245
7.770000,18403.021911
7.800000,19036.695425
7.830000,19691.896994
7.860000,20369.350151
7.890000,21069.802534
7.920000,21794.026682
7.950000,22542.820856
7.980000,23317.009891
8.010000,24117.446074
8.040000,24945.010050
8.070000,25800.611761
8.100000,26685.191410
8.130000,27599.720465
8.160000,28545.202687
8.190000,29522.675199
8.220000,30533.209584
8.250000,31577.913027
8.280000,32657.929483
8.310000,33774.440895
8.340000,34928.668444
8.370000,36121.873845
8.400000,37355.360681
8.430000,38630.475784
8.460000,39948.610660
8.490000,41311.202962
8.520000,42719.738008
8.550000,44175.750352
8.580000,45680.825407
8.610000,47236.601116
8.640000,48844.769683
8.670000,50507.079360
8.700000,52225.336290
8.730000,54001.406411
8.760000,55837.217423
8.790000,57734.760822
8.820000,59696.093995
8.850000,61723.342385
8.880000,63818.701734
8.910000,65984.440386
8.940000,68222.901677
8.970000,70536.506401
9.000000,72927.755348
9.030000,75399.231937
9.060000,77953.604925
9.090000,80593.631215
9.120000,83322.158742
9.150000,86142.129466
9.180000,89056.582455
9.210000,92068.657075
9.240000,95181.596275
9.270000,98398.749987
9.300000,101723.578636
9.330000,105159.656760
9.360000,108710.676754
9.390000,112380.452730
9.420000,116172.924510
9.450000,120092.161742
9.480000,124142.368154
9.510000,128327.885950
9.540000,132653.200338
9.570000,137122.944222
9.600000,141741.903030
9.630000,146515.019711
9.660000,151447.399894
9.690000,156544.317205
9.720000,161811.218770
9.750000,167253.730891
9.780000,172877.664902
9.810000,178689.023230
9.840000,184694.005636
9.870000,190899.015671
9.900000,197310.667338
9.930000,203935.791974
9.960000,210781.445346
9.990000,217854.914994
10.020000,225163.727798
10.050000,232715.657796
10.080000,240518.734264
10.110000,248581.250046
10.140000,256911.770160
10.170000,265519.140690
10.200000,274412.497958
10.230000,283601.277996
10.260000,293095.226332
10.290000,302904.408084
10.320000,313039.218393
10.350000,323510.393183
10.380000,334329.020281
10.410000,345506.550893
10.440000,357054.811452
10.470000,368986.015851
10.500000,381312.778080
10.530000,394048.125258
10.560000,407205.511106
10.590000,420798.829844
10.620000,434842.430543
10.650000,449351.131945
10.680000,464340.237760
10.710000,479825.552464
10.740000,495823.397601
10.770000,512350.628623
10.800000,529424.652273
10.830000,547063.444525
10.860000,565285.569117
10.890000,584110.196674
10.920000,603557.124459
10.950000,623646.796760
10.980000,644400.325935
11.010000,665839.514146
11.040000,687986.875791
11.070000,710865.660665
11.100000,734499.877869
11.130000,758914.320499
11.160000,784134.591126
11.190000,810187.128109
11.220000,837099.232753
11.250000,864899.097353
11.280000,893615.834136
11.310000,923279.505153
11.340000,953921.153126
11.370000,985572.833297
11.400000,1018267.646313
11.430000,1052039.772166
11.460000,1086924.505236
11.490000,1122958.290466
11.520000,1160178.760707
11.550000,1198624.775272
11.580000,1238336.459731
11.610000,1279355.247002
11.640000,1321723.919758
11.670000,1365486.654218
11.700000,1410689.065341
11.730000,1457378.253491
11.760000,1505602.852599
11.790000,1555413.079890
11.820000,1606860.787214
11.850000,1659999.514032
11.880000,1714884.542116
11.910000,1771572.952013
11.940000,1830123.681338
11.970000,1890597.584942
12.000000,1953057.497028
12.030000,2017568.295267
12.060000,2084196.966988
12.090000,2153012.677505
12.120000,2224086.840641
12.150000,2297493.191540
12.180000,2373307.861816
12.210000,2451609.457136
12.240000,2532479.137298
12.270000,2616000.698900
12.300000,2702260.660667
12.330000,2791348.351537
12.360000,2883356.001582
12.390000,2978378.835864
12.420000,3076515.171313
12.450000,3177866.516735
12.480000,3282537.676036
12.510000,3390636.854777
12.540000,3502275.770163
12.570000,3617569.764574
12.600000,3736637.922757
12.630000,3859603.192794
12.660000,3986592.510961
12.690000,4117736.930617
12.720000,4253171.755243
12.750000,4393036.675757
12.780000,4537475.912265
12.810000,4686638.360363
12.840000,4840677.742161
12.870000,4999752.762161
12.900000,5164027.268155
12.930000,5333670.417307
12.960000,5508856.847571
12.990000,5689766.854637
13.020000,5876586.574560
13.050000,6069508.172276
13.080000,6268730.036174
13.110000,6474456.978933
13.140000,6686900.444821
13.170000,6906278.723657
13.200000,7132817.171656
13.230000,7366748.439382
13.260000,7608312.707021
13.290000,7857757.927231
13.320000,8115340.075788
13.350000,8381323.410300
13.380000,8655980.737233
13.410000,8939593.687520
13.440000,9232453.001027
13.470000,9534858.820168
13.500000,9847120.992944
13.530000,10169559.385731
13.560000,10502504.206111
13.590000,10846296.336073
13.620000,11201287.675925
13.650000,11567841.499245
13.680000,11946332.819241
13.710000,12337148.766866
13.740000,12740688.981088
13.770000,13157366.011682
13.800000,13587605.734961
13.830000,14031847.782848
13.860000,14490545.985732
13.890000,14964168.829530
13.920000,15453199.927424
13.950000,15958138.506738
13.980000,16479499.911442
14.010000,17017816.120776
14.040000,17573636.284523
14.070000,18147527.275444
14.100000,18740074.259451
14.130000,19351881.284058
14.160000,19983571.885717
14.190000,20635789.716626
14.220000,21309199.191646
14.250000,22004486.155963
14.280000,22722358.574154
14.310000,23463547.241357
14.340000,24228806.517232
14.370000,25018915.083462
14.400000,25834676.725529
14.430000,26676921.139556
14.460000,27546504.764999
14.490000,28444311.644043
14.520000,29371254.308519
14.550000,30328274.695260
14.580000,31316345.090773
14.610000,32336469.106187
14.640000,33389682.683427
14.670000,34477055.133629
14.700000,35599690.208810
14.730000,36758727.207873
14.760000,37955342.118018
14.790000,39190748.792726
14.820000,40466200.167452
14.850000,41782989.514249
14.880000,43142451.736559
14.910000,44545964.705464
14.940000,45994950.638711
14.970000,47490877.523874
15.000000,49035260.587082
